id,user_id,age_year,gender_type,album_id,album_name,created_date,content,is_quality,comment_liked_cnt
41447112,85510162,-99,男生,49808826,诡秘之主|多人有声剧丨西方奇幻克苏鲁（乌贼原著）,2024/5/24,乌贼真是男频小说里的一股清流，不辱女、不跪舔，不蔑视弱小、不仇视强权，平等尊重、自强不息、充满人文关怀，而且剧情环环相扣、逻辑清晰，真不知道那些把黄色笑话挂在嘴边、把滥杀无辜说成杀伐果断的小说为什么还有人听。,Y,16
41447112,85510162,-99,女生,49808826,诡秘之主|多人有声剧丨西方奇幻克苏鲁（乌贼原著）,2024/5/24,乌贼真是男频小说里的一股清流，不辱女、不跪舔，不蔑视弱小、不仇视强权，平等尊重、自强不息、充满人文关怀，而且剧情环环相扣、逻辑清晰，真不知道那些把黄色笑话挂在嘴边、把滥杀无辜说成杀伐果断的小说为什么还有人听。,Y,16
44414162,408959202,80,男生,49808826,诡秘之主 | 多人有声剧丨同名动画原著 | 西幻克苏鲁 | 乌贼作品,2025/6/29,听了三遍了，去看了一下动漫，感觉配音还是8082做的好。,Y,12
44414162,408959202,80,男生,49808826,诡秘之主 | 多人有声剧丨同名动画原著 | 西幻克苏鲁 | 乌贼作品,2025/6/29,听了三遍了，去看了一下动漫，感觉配音还是8082做的好。,Y,11
40431662,99747051,90,女生,49808826,诡秘之主|多人有声剧丨西方奇幻克苏鲁（乌贼原著）,2024/1/24,之前没尝试过这种类型的书，无论从设定、世界观及年代完全不是我的菜，完全不感兴趣。后来阴差阳错的没什么听了就试听了下，前面的确略平淡，但是越往后越有吸引力，不像现在的无脑爽文，听一点儿就觉得重复又低智。这本真的全员智商在线，所以听的时候也得带着脑子。剧情细腻逐步深入，世界观缔造很有画面感，非常有代入感。主角性格也很棒，不圣母也不无脑杀戮，有小我也有大爱。听到一半已经开始担心听完还有没有这么优秀的作品可听了。从很排斥到超级喜欢，以至于现在对里面的对话模式和服饰描述都情有独钟，重复描述的半高丝绸礼帽都别有一番韵味,Y,9
43729681,130407687,-99,男生,49808826,诡秘之主|多人有声剧丨西方奇幻克苏鲁（乌贼原著）,2025/4/11,这部作品毁了我的听书路，小说本身的优秀就已经是天花板了，再加上优秀的配音团队，我究竟要等多久才能再遇见这样的完美组合呢。,Y,9
39811148,410817430,-99,男生,49808826,诡秘之主|多人有声剧丨西方奇幻克苏鲁（乌贼原著）,2023/11/20,喜马拉雅唯一的神，不接受任何反驳，每个角色的声音都很贴合心目中的印象，这才是有声书该有的样子，希望8082多接点书，爱你们，么么哒😘,Y,9
43729681,130407687,-99,男生,49808826,诡秘之主 | 多人有声剧丨同名动画原著 | 西幻克苏鲁 | 乌贼作品,2025/4/11,这部作品毁了我的听书路，小说本身的优秀就已经是天花板了，再加上优秀的配音团队，我究竟要等多久才能再遇见这样的完美组合呢。,Y,9
40364097,197566841,95,男生,49808826,诡秘之主|多人有声剧丨西方奇幻克苏鲁（乌贼原著）,2024/1/17,奥黛丽是我见过最完美的女性角色，她就如同宝石一样纯净，闪闪发光，且一点也不刺眼。,Y,9
39843063,418791051,-99,男生,49808826,诡秘之主|多人有声剧丨西方奇幻克苏鲁（乌贼原著）,2023/11/23,真正的现象级小说 不愧是千盟作品 全身心沉浸在诡秘的世界了 克莱恩是一个三观很正拥有很强的道德标准 但是又给人感觉顺理成章不圣母的感觉 就好像就应该这样做 诡秘之主世界确实给人一种诡异又震撼的感觉(›´ω`‹) 赞美愚者,Y,8
43729681,130407687,-99,男生,49808826,诡秘之主|多人有声剧丨西方奇幻克苏鲁（乌贼原著）,2025/4/11,这部作品毁了我的听书路，小说本身的优秀就已经是天花板了，再加上优秀的配音团队，我究竟要等多久才能再遇见这样的完美组合呢。,Y,8
40120192,454017172,-99,男生,49808826,诡秘之主|多人有声剧丨西方奇幻克苏鲁（乌贼原著）,2023/12/23,都给五星吧，哎我是直接听不下去，这一个个名字记得费劲，我就搞不懂了，为嘛不用中国名字。多好记。故事情节倒是越听越喜欢，就是一不注意就冒出个名字来要想半天才记起是哪个。太无语了，好好的中国大神。为嘛非要用外国名字，没有针对作者哈，就是觉得这么火的小说，加上中国名字是不是更加爽歪歪呢,Y,8
41695899,143267102,-99,男生,49808826,诡秘之主 | 多人有声剧丨同名动画原著 | 西幻克苏鲁 | 乌贼作品,2024/6/26,他们说这是神作，我当时心想我倒要看看有多神！反正我不信！但是听过之后我真的觉得这本书的确我听过最震撼的一本书，脸真痛！后劲真的很大，他没有很刻意的煽情，但是就是平铺直叙叙述会让你觉得难以割舍。而且会让你很有记忆点，不会像其他的小说听完就完了！而且克莱恩真的是一个无法被超越的男主角，温柔又强大！而且没有一贯男网文的开后宫习惯，没有其他网文男性角色批判女性一类的坏习惯，反正在我心里我要给他一百分！他真是我最喜欢的男性角色了！,Y,8
40801756,80778946,90,男生,49808826,诡秘之主|多人有声剧丨西方奇幻克苏鲁（乌贼原著）,2024/3/9,完结了，舍不得呀。克莱恩后期说如果可以，他更想暂留序列五还是序列四，安安稳稳的在职业者小队度过。那是再也回不去的时光。这和我听书的历程何其相似。第一卷的时候我觉得慢热，甚至好几次听不下去，觉得强者太多，希望主角快点变强。要完结的时候，我却越来越舍不得。和主角们的序列进程不一样的是，听众的历程应该是从神性到人性一点点转变，从不认识，不在乎，到为每一位角色喜怒哀乐，投入更多的情感。所以我们比克莱恩更舍不得。最后：奥黛丽小姐，我需要一次心理治疗！,Y,8
39827246,308540238,-99,男生,49808826,诡秘之主|多人有声剧丨西方奇幻克苏鲁（乌贼原著）,2023/11/22,喜马只要有半成作品的内容和演播能达到这种水准，我愿会员永续，做最忠实的拥趸，而忽略辣眼的浏览页面和糟糕的使用体验。,Y,8
41695899,143267102,-99,男生,49808826,诡秘之主|多人有声剧丨西方奇幻克苏鲁（乌贼原著）,2024/6/26,他们说这是神作，我当时心想我倒要看看有多神！反正我不信！但是听过之后我真的觉得这本书的确我听过最震撼的一本书，脸真痛！后劲真的很大，他没有很刻意的煽情，但是就是平铺直叙叙述会让你觉得难以割舍。而且会让你很有记忆点，不会像其他的小说听完就完了！而且克莱恩真的是一个无法被超越的男主角，温柔又强大！而且没有一贯男网文的开后宫习惯，没有其他网文男性角色批判女性一类的坏习惯，反正在我心里我要给他一百分！他真是我最喜欢的男性角色了！,Y,8
41161492,406240456,-99,男生,49808826,诡秘之主|多人有声剧丨西方奇幻克苏鲁（乌贼原著）,2024/4/19,克莱恩是我最近几年来，最看不出毛病的男主了。正直。有情有义。善良但不圣母婊不会圣母心大发无脑上。做事小心谨慎能举报绝不含糊。也不是某些为了杀伐果断而特意制造一些无脑剧情的爽文男主。因为不是这个时代的人抱有回家梦，为了不辜负别人没有开后宫。但却从不轻视穿越过来的便宜兄妹情感。在不影响自身的情况下还怜悯老科累这些弱者。虽然帮助不了所有但见到几乎都会帮。连遇到可悲的妓女都会立个墓碑。如果满分十分的话小克直接就是十分。真的各方面都没毛病。,Y,8
40801756,80778946,90,女生,49808826,诡秘之主|多人有声剧丨西方奇幻克苏鲁（乌贼原著）,2024/3/9,完结了，舍不得呀。克莱恩后期说如果可以，他更想暂留序列五还是序列四，安安稳稳的在职业者小队度过。那是再也回不去的时光。这和我听书的历程何其相似。第一卷的时候我觉得慢热，甚至好几次听不下去，觉得强者太多，希望主角快点变强。要完结的时候，我却越来越舍不得。和主角们的序列进程不一样的是，听众的历程应该是从神性到人性一点点转变，从不认识，不在乎，到为每一位角色喜怒哀乐，投入更多的情感。所以我们比克莱恩更舍不得。最后：奥黛丽小姐，我需要一次心理治疗！,Y,8
41427084,31617158,-99,女生,49808826,诡秘之主|多人有声剧丨西方奇幻克苏鲁（乌贼原著）,2024/5/22,"这本书是作者的巅峰之作，可能也是主播的巅峰之作，听完很久以后才来写评，是因为我不知道怎么形容这本书得优秀，其实我很不喜欢克鲁苏风格的书，刚开始听我就弃了，后来好多书评都有推荐，我又听了起来然后就欲罢不能，十几年听书，这本书从写作，到有声的录制与后期制作我简直找不到到槽点，唯一的弱点就是开篇有点平淡，但是全书听完后反过来再从前开始听，反倒觉得前面的章节最是怀念，细细品味，就像是听一首听过无数遍的老歌，尽管听了无数遍，每一次的听依然悸动。
各位CV大大和后期简直是让人膜拜，明明是有声作品，却让人特别的有画面感，特别的鲜活。这次二刷，西斜的红月，闭塞的房间，还有门外咒骂的房东竟有种久违了的亲切。",Y,7
41739658,245669372,90,男生,49808826,诡秘之主 | 多人有声剧丨同名动画原著 | 西幻克苏鲁 | 乌贼作品,2024/7/2,书还不错，就是配角人名容易记混。翻评论，有些粉丝是真离谱，有的人看不惯这类书留言，评论回复开始各种人生攻击😅,Y,7
40440958,483352342,-99,男生,49808826,诡秘之主|多人有声剧丨西方奇幻克苏鲁（乌贼原著）,2024/1/25,智商不高的不建议听  这本书就像酒一样得慢慢品 每一次听都有不一样的感觉,Y,7
41613872,346442591,-99,女生,49808826,诡秘之主|多人有声剧丨西方奇幻克苏鲁（乌贼原著）,2024/6/15,不知不觉，诡秘之主都破十亿播放量了，主播演绎的很好，特别贴合我今中的形象，希望我主早点苏醒，赞美愚者！,Y,7
40634476,343260117,0,女生,49808826,诡秘之主|多人有声剧丨西方奇幻克苏鲁（乌贼原著）,2024/2/19,"小说和演播都是完美的。
乌贼的小说质量都很有保障，这部小说更是顶级，全员智商在线，不仅是主角，很多配角的形象也塑造的生动形象，世界观很宏大，层层深入，一点点探索揭开，塔罗会的出现，更是给整篇小说增添了趣味性和可读性，感觉这不是一本小说，而是一个真实的世界，比市面上只会装叉泡妞，屌丝逆袭的小白我好太多了",Y,7
40344764,44141603,-99,男生,49808826,诡秘之主|多人有声剧丨西方奇幻克苏鲁（乌贼原著）,2024/1/15,这是我听书以来听到的最好的一部，无论是小说还是主播团队都无与伦比，二千多集能全部听完我自己没想到，克莱恩和奥黛莉等角色是真心让人喜欢，无论身份和能力有什么改变，始终心存善念，让人听后非常愉悦，希望作者和主播团队继续制作出好作品，赞美愚者👍,Y,7
44290205,36784035,90,男生,49808826,诡秘之主 | 多人有声剧丨同名动画原著 | 西幻克苏鲁 | 乌贼作品,2025/6/12,33个主要配音，19个次要配音。这个配置在喜马拉雅都是历史性的豪华了。小说则是2019年霸榜no.1小说，后续还持续霸榜了好长一段时间。毫无疑问，你发现了喜马拉雅最顶峰的有声书，没有之一！,Y,7
39873877,167768110,95,男生,49808826,诡秘之主|多人有声剧丨西方奇幻克苏鲁（乌贼原著）,2023/11/27,原作精彩，配音专业。上下班路上听完了诡秘之主，开听之前这也太长了，听到最后一集又很不舍，感谢这一路的陪伴！克莱恩太高尚太正直了，无愧于道标的称号，同个配音演员的配的几个身份很有辨识度很贴～其他角色也都很出彩，每一个人都很有记忆点，这场群像大戏立体生动太精彩了！,Y,7
41739658,245669372,90,男生,49808826,诡秘之主|多人有声剧丨西方奇幻克苏鲁（乌贼原著）,2024/7/2,书还不错，就是配角人名容易记混。翻评论，有些粉丝是真离谱，有的人看不惯这类书留言，评论回复开始各种人生攻击😅,Y,7
42863343,323206148,-99,男生,49808826,诡秘之主 | 多人有声剧丨同名动画原著 | 西幻克苏鲁 | 乌贼作品,2024/12/11,不知不觉听了两遍，当时看只看到在墓园复生就没看了，觉得剧情推动慢，生活气息太重，后面听才知道前期几百章才是精髓，是人性大于神性的基石，祂明明可以俯视众生却怜悯弱小生灵，不愧是具有社会主义核心价值观好青年。,Y,7
40137213,67180427,90,女生,49808826,诡秘之主|多人有声剧丨西方奇幻克苏鲁（乌贼原著）,2023/12/25,"这本书的风格是第一次听。没看过原著，只知道很火。听到周明瑞拉了正义和倒吊人进灰雾装神棍就停不下来了…很喜欢男主的人设。多种序列途径太多还专门去百度了一下…总之，书是好书，情节接宕起伏，给作者点赞！
其次，夸爆播音团队！配音演员都很棒，制作精良！继续追全职高手了！！",Y,7
43729681,130407687,-99,男生,49808826,诡秘之主|多人有声剧丨西方奇幻克苏鲁（乌贼原著）,2025/4/11,这部作品毁了我的听书路，小说本身的优秀就已经是天花板了，再加上优秀的配音团队，我究竟要等多久才能再遇见这样的完美组合呢。,Y,7
42863343,323206148,-99,男生,49808826,诡秘之主|多人有声剧丨西方奇幻克苏鲁（乌贼原著）,2024/12/11,不知不觉听了两遍，当时看只看到在墓园复生就没看了，觉得剧情推动慢，生活气息太重，后面听才知道前期几百章才是精髓，是人性大于神性的基石，祂明明可以俯视众生却怜悯弱小生灵，不愧是具有社会主义核心价值观好青年。,Y,7
41427084,31617158,-99,男生,49808826,诡秘之主|多人有声剧丨西方奇幻克苏鲁（乌贼原著）,2024/5/22,"这本书是作者的巅峰之作，可能也是主播的巅峰之作，听完很久以后才来写评，是因为我不知道怎么形容这本书得优秀，其实我很不喜欢克鲁苏风格的书，刚开始听我就弃了，后来好多书评都有推荐，我又听了起来然后就欲罢不能，十几年听书，这本书从写作，到有声的录制与后期制作我简直找不到到槽点，唯一的弱点就是开篇有点平淡，但是全书听完后反过来再从前开始听，反倒觉得前面的章节最是怀念，细细品味，就像是听一首听过无数遍的老歌，尽管听了无数遍，每一次的听依然悸动。
各位CV大大和后期简直是让人膜拜，明明是有声作品，却让人特别的有画面感，特别的鲜活。这次二刷，西斜的红月，闭塞的房间，还有门外咒骂的房东竟有种久违了的亲切。",Y,7
42067491,470877918,-99,男生,49808826,诡秘之主|多人有声剧丨西方奇幻克苏鲁（乌贼原著）,2024/8/13,忽然想到一个问题，太阳，白塔，暴君帮过克莱恩成神。亚当要是收回太阳等三个权柄，等克莱恩成了诡秘，应该是会阻止亚当的，亚当大概率是没有机会靠蛮力收回权柄的。宿环我还没看，不过看一些零散的评论亚当应该没对他们出手，克莱恩马上要苏醒了，亚当会怎么做，或者他们之间将来会达成什么协议吗。末日单靠一个诡秘肯定是阻止不了的，三个真神的作用也微乎其微，他们会如何选择。末日外神可能会拥有复数的源质，实力未知，有两大支柱旧日度过末日的希望才会更大。有没有大佬给我解答一下？或者进行一些推理？,Y,6
43652193,395183275,95,男生,49808826,诡秘之主|多人有声剧丨西方奇幻克苏鲁（乌贼原著）,2025/4/1,"盥洗室是他的神国！
神国里有着豪迈的歌颂者谱写赞歌：“
冲激！冲激！冲激！大海啊冲激灰而暗的岩石！
冲激！冲激！冲激！大海啊在岩石脚下崩裂！”
还有着目光锐利的神探苏西和她美妙的从者奥黛丽。
上有老幼病残四天使，
下坐日月星三护法，
咸鱼王在左，星之上将在右。
大帝和穷神告诉了我们人生的意义不仅在沉浸于魔女的欢愉，还有那善良而纯粹的人性光辉，面对逆境要有积极乐观的态度，成为神灵也不要失去对凡人的怜悯。
赞美你！不属于这个时代的愚者！灰雾之上的黄黑之王！",Y,6
40300599,102538797,70,男生,49808826,诡秘之主|多人有声剧丨西方奇幻克苏鲁（乌贼原著）,2024/1/11,乌贼写的书真的好  语言已经是很厉害的文学作品级别了  而且写的太细节了 而且人物性格也很细腻,Y,6
44324391,301413704,-99,女生,49808826,诡秘之主 | 多人有声剧丨同名动画原著 | 西幻克苏鲁 | 乌贼作品,2025/6/16,"情节设计的都很好，都是有脑子有智商的，比那些降智爽文好多了，各种序列的设计都很新颖，层出不穷，非常不错
以后再想听小说，别看什么排名榜了，那个真心不准，比如一剑独尊，啥玩意呀，就这玩意播放量居然几十亿，真是无语，听了几百集是真听不下去，以后想找小说听，看一下小说里面的最新评论，相对来说会比较有参考价值，话说这个诡秘之主的人物名字是真的记不住呀，真的记不住",Y,6
40141773,157265519,-99,男生,49808826,诡秘之主|多人有声剧丨西方奇幻克苏鲁（乌贼原著）,2023/12/25,主播声音含糊，音质差，鼻音重。需要很大声音才能听清。经常呼啦啦过了很多，也不知道说的啥,Y,6
42067491,470877918,-99,男生,49808826,诡秘之主 | 多人有声剧丨同名动画原著 | 西幻克苏鲁 | 乌贼作品,2024/8/13,忽然想到一个问题，太阳，白塔，暴君帮过克莱恩成神。亚当要是收回太阳等三个权柄，等克莱恩成了诡秘，应该是会阻止亚当的，亚当大概率是没有机会靠蛮力收回权柄的。宿环我还没看，不过看一些零散的评论亚当应该没对他们出手，克莱恩马上要苏醒了，亚当会怎么做，或者他们之间将来会达成什么协议吗。末日单靠一个诡秘肯定是阻止不了的，三个真神的作用也微乎其微，他们会如何选择。末日外神可能会拥有复数的源质，实力未知，有两大支柱旧日度过末日的希望才会更大。有没有大佬给我解答一下？或者进行一些推理？,Y,6
42227620,219894082,80,男生,49808826,诡秘之主|多人有声剧丨西方奇幻克苏鲁（乌贼原著）,2024/9/3,意想不到的设定，宏大的设想，超凡的想像力，好书！好声音完美呈现好书！目前心目中小说听书排名第一！,Y,6
44364524,182219972,0,女生,49808826,诡秘之主 | 多人有声剧丨同名动画原著 | 西幻克苏鲁 | 乌贼作品,2025/6/21,喜欢，尤其喜欢唐老师配的克莱恩，情绪把我的很好，内心的碎碎念也非常萌，哎，好遗憾动漫中克莱恩的配音不是唐老师😭,Y,6
43847374,131894246,-99,男生,49808826,诡秘之主|多人有声剧丨西方奇幻克苏鲁（乌贼原著）,2025/4/25,这本书虽然是架空的世界却又取材于现实，肯花心思去描术普通家庭和底层生活，使得故事更有人味儿，让人不觉得厌烦。是不多值得在刷的一本网文,Y,6
42863343,323206148,-99,男生,49808826,诡秘之主|多人有声剧丨西方奇幻克苏鲁（乌贼原著）,2024/12/11,不知不觉听了两遍，当时看只看到在墓园复生就没看了，觉得剧情推动慢，生活气息太重，后面听才知道前期几百章才是精髓，是人性大于神性的基石，祂明明可以俯视众生却怜悯弱小生灵，不愧是具有社会主义核心价值观好青年。,Y,6
44249184,444020309,-99,男生,49808826,诡秘之主 | 多人有声剧丨同名动画原著 | 西幻克苏鲁 | 乌贼作品,2025/6/7,听完后总有种怅然若失的感觉，这是一部非常好的小说，内容丰富，情节精彩，只不过第二部烂尾了，希望乌贼可以重写第二部,Y,6
42227620,219894082,80,女生,49808826,诡秘之主 | 多人有声剧丨同名动画原著 | 西幻克苏鲁 | 乌贼作品,2024/9/3,意想不到的设定，宏大的设想，超凡的想像力，好书！好声音完美呈现好书！目前心目中小说听书排名第一！,Y,6
42616320,14600245,80,女生,49808826,诡秘之主 | 多人有声剧丨同名动画原著 | 西幻克苏鲁 | 乌贼作品,2024/11/4,一刷完毕，戒断反应有点严重，被孩子安利听的小说，结果比她更上头😂不光周边，实体书都快买齐了。第一次接触这种克苏鲁类型的题材，刚开始很不习惯，西方人名字也不好记，人物分不清，但不影响理解剧情。从克莱恩买菜做饭找工作，一路来到廷根保卫战那段，彻底掉进了坑里。最好的队长，最好的队友，几乎贯穿全书，对克莱恩的性格影响很大，克莱恩被一爪穿心时真以为挂了要换男主，有被吓到😅听这小说需要良好的心态，平时诙谐幽默吐槽多的欢乐氛围中包裹着扎心的刀片，被刀了一次又一次，讲真，第一次听男频小说哭得稀里哗啦的，还是在上班时😂小说很好，非常好，制作也很棒，原创的背景音乐很合适，各位cv老师也很贴耳，人物活过来了！,Y,6
40558928,380222117,70,男生,49808826,诡秘之主|多人有声剧丨西方奇幻克苏鲁（乌贼原著）,2024/2/7,听了几千小时，这部是最好的，没有之一。大奉是属于故事还不错主播演绎给加分不少。诡秘是故事一流主播更是给力。喜马拉雅里面绝大多数的主播只是重复呈现了小说，目前我听过的只有大奉和诡秘是把小说上升到了有声剧的水平。尤其是诡秘在结尾部分的演绎可以说甚至超出了原作，这么好的团队没有太多作品真是可惜了。,Y,6
40604452,98556683,80,女生,49808826,诡秘之主|多人有声剧丨西方奇幻克苏鲁（乌贼原著）,2024/2/15,男频里很少见的无女主小说，真的很喜欢不是种马的男主呀，关键小克是一个很温暖的人呢。,Y,6
39885123,463655863,-99,男生,49808826,诡秘之主|多人有声剧丨西方奇幻克苏鲁（乌贼原著）,2023/11/28,希望8082能够拿到诡秘之主2的版权，你们的诡秘之主真的是我听过最好的版本了，喜马拉雅其他人我信不过,Y,6
42616320,14600245,80,女生,49808826,诡秘之主|多人有声剧丨西方奇幻克苏鲁（乌贼原著）,2024/11/4,一刷完毕，戒断反应有点严重，被孩子安利听的小说，结果比她更上头😂不光周边，实体书都快买齐了。第一次接触这种克苏鲁类型的题材，刚开始很不习惯，西方人名字也不好记，人物分不清，但不影响理解剧情。从克莱恩买菜做饭找工作，一路来到廷根保卫战那段，彻底掉进了坑里。最好的队长，最好的队友，几乎贯穿全书，对克莱恩的性格影响很大，克莱恩被一爪穿心时真以为挂了要换男主，有被吓到😅听这小说需要良好的心态，平时诙谐幽默吐槽多的欢乐氛围中包裹着扎心的刀片，被刀了一次又一次，讲真，第一次听男频小说哭得稀里哗啦的，还是在上班时😂小说很好，非常好，制作也很棒，原创的背景音乐很合适，各位cv老师也很贴耳，人物活过来了！,Y,6
44290205,36784035,90,男生,49808826,诡秘之主 | 多人有声剧丨同名动画原著 | 西幻克苏鲁 | 乌贼作品,2025/6/12,33个主要配音，19个次要配音。这个配置在喜马拉雅都是历史性的豪华了。小说则是2019年霸榜no.1小说，后续还持续霸榜了好长一段时间。毫无疑问，你发现了喜马拉雅最顶峰的有声书，没有之一！,Y,6
43847374,131894246,-99,男生,49808826,诡秘之主 | 多人有声剧丨同名动画原著 | 西幻克苏鲁 | 乌贼作品,2025/4/25,这本书虽然是架空的世界却又取材于现实，肯花心思去描术普通家庭和底层生活，使得故事更有人味儿，让人不觉得厌烦。是不多值得在刷的一本网文,Y,6
44249184,444020309,-99,男生,49808826,诡秘之主|多人有声剧丨西方奇幻克苏鲁（乌贼原著）,2025/6/7,听完后总有种怅然若失的感觉，这是一部非常好的小说，内容丰富，情节精彩，只不过第二部烂尾了，希望乌贼可以重写第二部,Y,6
43652193,395183275,95,女生,49808826,诡秘之主 | 多人有声剧丨同名动画原著 | 西幻克苏鲁 | 乌贼作品,2025/4/1,"盥洗室是他的神国！
神国里有着豪迈的歌颂者谱写赞歌：“
冲激！冲激！冲激！大海啊冲激灰而暗的岩石！
冲激！冲激！冲激！大海啊在岩石脚下崩裂！”
还有着目光锐利的神探苏西和她美妙的从者奥黛丽。
上有老幼病残四天使，
下坐日月星三护法，
咸鱼王在左，星之上将在右。
大帝和穷神告诉了我们人生的意义不仅在沉浸于魔女的欢愉，还有那善良而纯粹的人性光辉，面对逆境要有积极乐观的态度，成为神灵也不要失去对凡人的怜悯。
赞美你！不属于这个时代的愚者！灰雾之上的黄黑之王！",Y,6
44324391,301413704,-99,男生,49808826,诡秘之主 | 多人有声剧丨同名动画原著 | 西幻克苏鲁 | 乌贼作品,2025/6/16,"情节设计的都很好，都是有脑子有智商的，比那些降智爽文好多了，各种序列的设计都很新颖，层出不穷，非常不错
以后再想听小说，别看什么排名榜了，那个真心不准，比如一剑独尊，啥玩意呀，就这玩意播放量居然几十亿，真是无语，听了几百集是真听不下去，以后想找小说听，看一下小说里面的最新评论，相对来说会比较有参考价值，话说这个诡秘之主的人物名字是真的记不住呀，真的记不住",Y,6
43729681,130407687,-99,男生,49808826,诡秘之主|多人有声剧丨西方奇幻克苏鲁（乌贼原著）,2025/4/11,这部作品毁了我的听书路，小说本身的优秀就已经是天花板了，再加上优秀的配音团队，我究竟要等多久才能再遇见这样的完美组合呢。,Y,6
40383021,121551916,-99,男生,49808826,诡秘之主|多人有声剧丨西方奇幻克苏鲁（乌贼原著）,2024/1/19,诡秘之主把西方类小说写到了极致，剧情节奏一环扣一环，加上主播团队精心制作录取达到了另一个巅峰，希望主播团队继续加油。,Y,6
40355928,180948187,0,男生,49808826,诡秘之主|多人有声剧丨西方奇幻克苏鲁（乌贼原著）,2024/1/16,在喜马拉雅听了三千多个小时，这本书我愿意称第一，演播的特别特别好,Y,6
41045510,93387589,0,男生,49808826,诡秘之主|多人有声剧丨西方奇幻克苏鲁（乌贼原著）,2024/4/6,"很抱歉2024年才给予评价，这真的是一部很好的小说，感谢8082各位的演播。
赞美愚者",Y,6
42227620,219894082,80,女生,49808826,诡秘之主|多人有声剧丨西方奇幻克苏鲁（乌贼原著）,2024/9/3,意想不到的设定，宏大的设想，超凡的想像力，好书！好声音完美呈现好书！目前心目中小说听书排名第一！,Y,6
43652193,395183275,95,男生,49808826,诡秘之主 | 多人有声剧丨同名动画原著 | 西幻克苏鲁 | 乌贼作品,2025/4/1,"盥洗室是他的神国！
神国里有着豪迈的歌颂者谱写赞歌：“
冲激！冲激！冲激！大海啊冲激灰而暗的岩石！
冲激！冲激！冲激！大海啊在岩石脚下崩裂！”
还有着目光锐利的神探苏西和她美妙的从者奥黛丽。
上有老幼病残四天使，
下坐日月星三护法，
咸鱼王在左，星之上将在右。
大帝和穷神告诉了我们人生的意义不仅在沉浸于魔女的欢愉，还有那善良而纯粹的人性光辉，面对逆境要有积极乐观的态度，成为神灵也不要失去对凡人的怜悯。
赞美你！不属于这个时代的愚者！灰雾之上的黄黑之王！",Y,6
44290205,36784035,90,男生,49808826,诡秘之主|多人有声剧丨西方奇幻克苏鲁（乌贼原著）,2025/6/12,33个主要配音，19个次要配音。这个配置在喜马拉雅都是历史性的豪华了。小说则是2019年霸榜no.1小说，后续还持续霸榜了好长一段时间。毫无疑问，你发现了喜马拉雅最顶峰的有声书，没有之一！,Y,6
39867689,442721955,-99,男生,49808826,诡秘之主|多人有声剧丨西方奇幻克苏鲁（乌贼原著）,2023/11/26,哎 本来就是因为诡秘入坑有声书的 结果第一次听有声书就是诡秘 后续很难找到几本好听的 不是剧情不行就是演播有问题 可诡秘听了两遍加上小说原文两遍，已经不想再刷了，诡秘2又没更完不想马上开始宰 书荒没有精神食粮太难了。。,Y,6
42227620,219894082,80,男生,49808826,诡秘之主 | 多人有声剧丨同名动画原著 | 西幻克苏鲁 | 乌贼作品,2024/9/3,意想不到的设定，宏大的设想，超凡的想像力，好书！好声音完美呈现好书！目前心目中小说听书排名第一！,Y,6
44249184,444020309,-99,女生,49808826,诡秘之主 | 多人有声剧丨同名动画原著 | 西幻克苏鲁 | 乌贼作品,2025/6/7,听完后总有种怅然若失的感觉，这是一部非常好的小说，内容丰富，情节精彩，只不过第二部烂尾了，希望乌贼可以重写第二部,Y,6
40466756,224378526,0,男生,49808826,诡秘之主|多人有声剧丨西方奇幻克苏鲁（乌贼原著）,2024/1/27,不错，不过感觉参考了夜的命名术还有灵镜行者的一些体系，我说的是感觉部分有点像。不喜勿喷,Y,6
44364524,182219972,0,男生,49808826,诡秘之主 | 多人有声剧丨同名动画原著 | 西幻克苏鲁 | 乌贼作品,2025/6/21,喜欢，尤其喜欢唐老师配的克莱恩，情绪把我的很好，内心的碎碎念也非常萌，哎，好遗憾动漫中克莱恩的配音不是唐老师😭,Y,6
40379726,401807863,0,男生,49808826,诡秘之主|多人有声剧丨西方奇幻克苏鲁（乌贼原著）,2024/1/18,一年一神作，却没有那部神作能超越这部几乎完美的作品,Y,6
40439753,462926407,-99,男生,49808826,诡秘之主|多人有声剧丨西方奇幻克苏鲁（乌贼原著）,2024/1/25,不喜欢主角的性格，不在乎钱，因为一个不太熟悉的人就不在乎自己的命，没有情欲，有很高的道德底线，不真实,Y,5
43729681,130407687,-99,男生,49808826,诡秘之主|多人有声剧丨西方奇幻克苏鲁（乌贼原著）,2025/4/11,这部作品毁了我的听书路，小说本身的优秀就已经是天花板了，再加上优秀的配音团队，我究竟要等多久才能再遇见这样的完美组合呢。,Y,5
40511427,41702742,80,男生,49808826,诡秘之主|多人有声剧丨西方奇幻克苏鲁（乌贼原著）,2024/2/1,完美好吧。每个角色都塑造的很完美。绝对是精品中的精品。剧情有趣。体系完善。有很多的梗。像卷毛狒狒，盥洗室，我的卷者只有我自己，抱歉眼镜带错位置了。有感动悲伤的。像健忘的队长。近乎于完美。8082播的也很好。可以看得出是大工作室,Y,5
